instance_index,predicted_probability,SHAP_decile1,SHAP_decile3,SHAP_fam_inc,SHAP_lsat,SHAP_ugpa,SHAP_fulltime
56,0.6340561237276795,0.09136699290808852,0.2122237675315414,-0.07923112127856047,-0.033275642375363124,-0.04100933470515894,-0.01689372726338443
57,0.5260930589810598,0.07165234875312029,0.13689990022299198,-0.07690888439904928,-0.035097735526618525,-0.06983347125392618,-0.0014942877259748481
58,0.6679630647466197,0.14796064968881767,0.2135949190578995,-0.05997474529783778,-0.006567410199594675,-0.1290972718824856,0.0011717344693050712
59,0.554607395631285,0.06883581238143915,0.08046581742323233,-0.007726731713952437,-0.10066505877410115,0.012118386664082525,0.0007039807400681127
60,0.6,0.020133137156989,0.07840435129581597,0.0601532210783914,-0.15843739474536123,0.09311947708734165,0.005752019216305985
61,0.7230357350073359,0.10937616483934974,0.23275257228943613,0.0032431863012236392,-0.14196284703779768,0.021680292286194166,-0.0029288225815880036
62,0.554585528347268,0.028667005947003294,0.22501446887422083,0.024429334639173867,-0.16840060486723804,-0.05411679107658115,-0.001883074079830073
63,0.6354653088744601,0.07911000309586758,0.2506854363999584,0.002760243833349267,-0.1497005752518394,-0.040377563931290036,-0.007887424182099678
64,0.8288321213963167,0.08570586533879974,0.2604073060770768,0.025270676341468862,0.010947536015008454,-0.045384296424459965,-0.008990154862092503
65,0.8045043584071716,0.10310914756133542,0.24737595126576728,0.010437607574915325,-0.006886304336044001,-0.044211082810259664,-0.006196149759056738
66,0.6798889969822867,0.1361762304620221,0.19258824085057405,-0.06309752098425643,-0.05540717904805442,-0.032643692594358724,0.001397729385846691
67,0.8,0.1925210298136229,0.28185644556847766,-0.005184916347939055,-0.15363527868354743,-0.012246849677724485,-0.004185619583400911
68,0.77,0.10363111684295274,0.20761049327990908,0.025608333203066214,-0.014678905227740503,-0.052878798452837994,-0.00016742855586511567
69,0.52,-0.0017740356951795595,0.2348039206559907,-0.11977118842957726,-0.045201553475242844,-0.038399783663585575,-0.010532548302925179
70,0.688866042469861,0.09522168095457834,0.20991099556343149,-0.015998453079515036,-0.11315350266901548,0.023906405616371133,-0.01189627282650155
71,0.6,0.0778241042832237,0.21105218489915858,-0.05208928488150233,-0.061152850132060704,-0.0646795812175506,-0.011829761861778865
72,0.7058120707209983,0.15116909957152175,0.2195596311091771,-0.0568784710682752,-0.032048212410395974,-0.06790831615738711,-0.008956849234161865
73,0.6123955503001478,0.05013208149921169,0.17386023559189692,0.011325995486791666,-0.07085547684738995,-0.047539755466897704,-0.005402718873977419
74,0.7741911145171894,0.1455994018986051,0.21590267404083205,0.045444233411902124,-0.15404815213522505,0.0233990226651538,-0.002981254274588635
75,0.5762726901313662,0.0659633548710813,0.1945857335484159,0.003873487952238761,-0.10998666317438638,-0.07750257488572389,-0.0015358370907776133
76,0.8279630647466197,0.09594641219571162,0.18649474292130372,0.03278487733836108,0.06405956166551928,-0.04314231997732769,-0.009055398307460796
77,0.58,-0.008360242491289659,0.15645006639996073,0.042950760255237246,-0.06275433668930407,-0.046128259209628035,-0.003033177175489271
78,0.8,0.05458653114183161,0.18000022322623072,-0.02679375114714948,0.12180114352910473,-0.020283976389998702,-0.010185359270532905
79,0.6655881726403717,0.07017670022459406,0.19725396085007346,-0.04833154827576983,0.05606317333214977,-0.10338616240959678,-0.007063139991592257
80,0.61,-0.03468967370501827,0.02507858569582117,0.008340258708527412,0.06421592427561945,0.044384330450212436,0.0017953856643209691
81,0.68,0.03637430903592536,0.16044804845050212,-0.026420979933392902,0.11689356733922654,-0.09895189695037339,-0.009218236852402069
82,0.6182649850239498,0.04979896389373545,0.09837862553656718,0.0450393055682628,-0.06344617428458191,-0.014153113494516959,0.0017721888939658673
83,0.64,-0.015461897091994142,0.1907754903136058,-0.05207936311536531,0.1006470745184801,-0.07357997841136914,-0.011176515123869595
84,0.84,-0.047987768010640766,0.24743399954503695,0.004611165665844193,0.18707404078748185,-0.047608074676647336,-0.004398552221592049
85,0.97,0.08327927681304868,0.20395502368613236,-0.020434675479512394,0.16537995511409753,0.04036145076763095,-0.003416219811915368
86,0.5969140526599238,0.07531503395366186,0.23994339820778673,-0.05717224128079169,-0.07852643477889341,-0.06719933294227495,-0.01632155941007743
87,0.6513793113441014,0.09112493174164311,0.12184444147124639,0.009303784846822732,-0.036319816702628155,-0.014703998818394909,-0.020745220105103244
88,0.64,-0.03758669357109208,-0.026310677257252713,-0.04733728387890858,0.26050260286780624,0.0028129839526757146,-0.012956121023743534
89,0.728386336076985,0.039756191074791204,0.11281516079537401,0.004754259268028822,-0.011656967552214232,0.08724556110946902,-0.005403057528979789
90,0.6625520885585269,-0.07611556832422857,0.2731570771526129,-0.009437915531601587,-0.042406191993009275,0.015429864753785815,0.0010496335904525117
91,0.52,-0.025237689675319717,0.13470134557424496,0.03540986292026356,-0.1575495490251537,0.03666632410585077,-0.004865482810401429
92,0.7929515208082951,0.14369838534574744,0.23469230380854356,-0.041316411158518265,-0.019125639341016847,-0.024065795206791245,-0.0018065115501867046
93,0.62,0.02519647803919789,0.08474114701043,0.030565461668436184,-0.010885811144130153,-0.014550721888112248,0.004058257403661185
94,0.82,0.00465596801086044,0.17075592766986344,-0.018146403989949402,0.21322321357476734,-0.034831439855605904,-0.016532454320450158
95,0.77,0.06282825135021153,0.27313611948242006,0.06724927286064056,-0.13866510469726126,0.015001209957876224,-0.010424937864402186
96,0.53,-0.08997207823352327,-0.02528420662325252,0.021247505419403033,-0.009944627129744862,0.011141402709343917,0.121936814947264
97,0.5649349257605837,-0.08518096836983519,0.1265150474245739,0.04399114349607378,-0.0012735085323067323,-0.017797715369720926,-0.002194261798715565
98,0.58,0.0036994853741957206,0.15121986338525148,-0.003925294686849444,-0.03122936957942206,-0.07424255992072509,0.03360268651703756
99,0.8828151891515705,0.15261348175935108,0.2582044686392411,-0.003922548849293476,0.011044723975219155,-0.036465932326715994,0.0004658070432508889
100,0.8273231876164219,0.08883291234750687,0.19141569638781308,0.018611099470868437,0.05106641723068174,-0.02182135181655226,-0.0016567749144096508
101,0.5647921719631006,0.06513760980101019,0.11988686720699702,-0.039882931756295446,0.05471156361019175,-0.12538808806287202,-0.010548037746445122
102,0.5958401626042205,0.002235495386247648,-0.08192593600815155,0.04115893851103599,0.04290227464840905,0.0860893806960079,0.004504820460156457
103,0.63,0.10326551715802432,0.23224171032539023,-0.05079891960014113,-0.07858130647500661,-0.06899465233921431,-0.008007537979559894
104,0.8479279377776651,0.1739581924445382,0.2781173491831151,0.02994939651111128,-0.12698764745233354,-0.0017597748522898942,-0.006224766966985199
105,0.63,0.07597468679323306,0.1769767921121079,-0.06338976444836346,0.058139780775005534,-0.11857680703099939,1.2288850330913492e-07
106,0.59,0.02762587086141292,0.19494207184864135,-0.16157838103383965,0.19702915768425389,-0.1562426120255874,-0.01265129624540483
107,0.6383537713098623,0.053356935129270325,-0.012323626172305762,0.07068368710640964,0.015263127179179048,0.010277125462484531,0.00022133369431160958
108,0.5556120286543259,0.025067394007800187,0.22767063819095834,0.02511796810044118,-0.18311977198615992,-0.01942115272155891,-0.02057823584767493
109,0.96,0.09950707042892382,0.26685793428469384,0.008708715676496441,0.12655675045602535,-0.03157412220153752,-0.010931537555120472
110,0.5977001093930037,0.03522022752476423,0.23449007708688427,-0.041398532147338546,-0.14539974582334364,0.01771780354672989,-0.003804909705211269
111,0.6047554795050135,0.11373510189475594,0.21974131773467562,-0.04412325273952414,-0.14613985901921597,-0.029671013119041693,-0.009662004157149606
112,0.5472270165111986,0.13594568313598931,0.219745811171113,-0.008392798316852556,-0.11837608002297209,-0.17850434597447415,-0.004066442392118304
113,0.9,0.06420381203276178,0.17762585520226135,0.005908511836553424,0.15097709295541048,0.00217544825217965,-0.0017659091896759034
114,0.73,-0.005947943845787357,0.13368218234538512,0.017525414651932816,0.07103139565422802,0.021619783609261145,-0.00878602132553537
115,0.5109814020493836,0.08538100409080804,0.15692340599749652,-0.013007008481931712,-0.10284075112237472,-0.11152925770359252,-0.004821179641535659
116,0.83,0.028151606428405616,0.024699707400260427,-0.0025895142061121675,0.2767121841770254,0.006724694106751429,-0.004573866816844007
117,0.54,-0.12390044188394114,0.11380156818318199,-0.03516509691585537,0.22289487960090906,-0.1224611391458478,-0.016044958748960867
118,0.56,-0.06632825788238779,0.25492618911349213,-0.05637656230434957,-0.019416460542890777,-0.04638163342580865,-0.007298463868570849
119,0.6872705453809761,0.1680546045996283,0.25411218842527405,0.0015654306914265324,-0.1489485391502067,-0.08246904153239061,-0.0059192865632663235
120,0.8210585415216488,0.151593467901758,0.2561864742673698,0.027793605224063413,-0.08537336285492886,-0.027323676471242404,-0.0026931554558858564
121,0.64,0.06463224172316066,-0.10702611800025986,0.037436373606437985,0.05142927250545494,0.08849572667567063,0.0041573145790190355
122,0.96,0.1032780236372728,0.23551094440719764,0.02072104448021894,0.07525002158068661,0.025537572112369625,-0.0011727951282641455
123,0.52,0.05868234758696117,0.18132209046211095,-0.163337975496189,0.13349240335445642,-0.1835372839211813,-0.007496770896674579
124,0.7797231376617995,0.07466648574428181,0.23005933127459804,-0.015160380207437887,0.10348801984883021,-0.10653503246905903,-0.007670475439925884
125,0.52,-0.013943235780999997,0.07815171268288186,-0.03449845628085665,0.011319094710911724,-0.01580375739186586,-0.006100546850587426
126,0.6593989425540886,0.04285519216135826,-0.010140645011858167,0.04066725740198813,0.08310744579759097,0.006042915823086972,-0.004008412528591549
127,0.568379457907805,0.03999584184824127,0.17360502872835745,-0.03255171724568065,-0.028956484812167997,-0.07560199816787497,-0.008986401353589059
128,0.5100784243261423,0.08015572973575903,0.18395748786178526,0.017547778072999207,-0.14991885608862265,-0.11537259192821055,-0.007166312238079183
129,0.9468291072164808,0.1557102305565199,0.26973460093242696,0.047951283792593655,0.03721114579331438,-0.06489732644404174,0.00024398367515037075
130,0.6,0.09410100411358045,0.057941875961809906,-0.011532532208482923,-0.021227995305917055,0.0022148299560883888,-0.02237237142759443
131,0.6168291072164809,0.04451999267731807,0.13785625547815017,-0.026429646068186187,-0.011178934286602417,-0.019339711886232555,-0.009474037608481088
132,0.5868181191878984,0.13105304047743327,0.1350638830260623,-3.868599140935281e-05,-0.08896778081990077,-0.07284562261267293,-0.018321903802133766
133,0.55,0.018507501526839817,0.030878674748700086,0.02833437767198805,0.023057701951082737,-0.04257969318729264,-0.009073751621836141
134,0.56,-0.13858603621672874,0.20393564461287728,-0.0009638614198825556,0.08263197443888531,-0.062349594767437254,-0.025543315558228717
135,0.84,0.1272014172576757,0.1833206427348135,0.06626737347468424,-0.07917708934533786,0.042581881212684664,-0.0010694142450310502
136,0.6695911026766997,0.10448933190251394,0.21977163524356466,-0.05135962450273125,-0.15503901617222066,0.057245275410354075,-0.006391688115294584
137,0.5783903286520921,0.008264408710431645,0.09097555091847198,0.019883537978586316,-0.11819355912745913,0.07874687361724275,-0.002161672355694676
138,0.86,-0.036995368538765686,0.09045717399810381,-0.034565801425947326,0.3024875363707688,0.04060068491470063,-0.0028594142293745083
139,0.5268291072164808,0.09870405991796538,0.1903907573127811,-0.059140111908504454,-0.09258188999692318,-0.10714937893229329,-0.0042695180870600735
140,0.5670666783443402,0.04446047599441055,0.18721964021786744,0.041164130430435195,-0.13747009997136778,-0.06522972401911085,-0.003952933218404934
141,0.82,0.0195372137049727,0.2594878074631258,-0.003764559625599286,0.13685392024948764,-0.07782314921470199,-0.015166421487800874
142,0.8358041887769369,0.12117721217000924,0.2476236252085492,-0.035690178615294346,0.032863999572491365,-0.020823427265203222,-0.010222231204132511
143,0.7279630647466198,-0.0036255016787850375,0.22082257178091447,0.0007575457852278483,0.05329602537481776,-0.030556704129320027,-0.013606061296750882
144,0.63,-0.06617471338226509,0.1589290233359692,-0.02420223267418432,0.11615342775368949,-0.056326211367531666,0.0007455174238091844
145,0.5563917270319706,-0.01217121031300793,0.024646595099835047,0.014637148794785938,0.1519182394414686,-0.11203666455863748,-0.011477570342983493
146,0.5088660424698611,0.016838541548836693,-0.08761499211316977,0.02345951460142462,0.03179272049426293,0.02693877187975686,-0.0034237028517653356
147,0.64,0.05185618725021602,0.10488547944991596,0.03465447915439876,-0.06715108167886778,0.01447035479203809,0.00040939212178247236
148,0.8877320849397222,0.0749736769509552,0.2269727137368606,0.02156239072611911,0.19422406156542626,-0.12469649162280079,-0.00617945532735768
149,0.59,-0.04828660247005557,0.2086646653524856,-0.020298873510769377,0.09200077290425347,-0.13270795836945304,-0.010247192816974423
150,0.7601701534827593,0.13615985400407957,0.1936646708527052,0.03753852950328889,-0.12553334401716265,0.019303141222905253,-0.0018378869935683857
151,0.5,-0.03621760954223646,0.09617486081802011,-0.002978499335793058,0.008855594481032295,-0.02777394905842954,-0.038935586273111465
152,0.56,0.04482616800812874,0.036532124705900476,-0.02696144776393985,0.11828634869868979,-0.08144978614776786,-0.03210859641152221
153,0.65,0.038659924420880766,0.23842756481944555,0.039312038920343836,-0.1085323952960071,-0.05549764345054521,-0.003244678324632392
154,0.5524127508014403,0.07950196089362688,0.18154797497152372,0.026046684346656655,-0.11369911488737625,-0.12703833262120925,0.0051783891877056325
155,0.8176497538684053,0.10891839283742824,0.20456347674192257,-0.03622760568855628,0.018812528700118937,0.02817411076995967,-0.0074663384029809545
156,0.54,-0.021955257020323193,-0.044232649174210395,-0.002650606422942221,0.21706502804912495,-0.10271593615964557,-0.006385768182519386
157,0.5750757129710992,0.019046789905681292,0.04791203673778863,0.03722663745094727,-0.08006659722330496,0.055565942619735006,-0.005484285430264098
158,0.6019854230037496,0.10560256459045712,0.22577890702080247,-0.01398308986526435,-0.09809094444441327,-0.10084038361044331,-0.017356819597905773
159,0.5305475852729429,0.047324068074828814,0.19107161817026794,-0.05310603378704288,-0.06229746311857439,-0.08861873918483083,-0.004701053792222895
160,0.5888660424698611,-0.00025579933446370626,0.010679302831771216,-0.024556550490721,0.19088436273288714,-0.07188989358214505,-0.016870568597983766
161,0.8283428518425765,0.10529277608323638,0.1887911230069141,-0.0011710163992007033,0.044099470133715596,-0.005417410969478354,-0.004127278923125576
162,0.5268291072164808,0.09870405991796538,0.1903907573127811,-0.059140111908504454,-0.09258188999692318,-0.10714937893229329,-0.0042695180870600735
163,0.7195911026766997,0.05074630410286369,0.24541223610998658,-0.0608935103548752,0.049041246069991606,-0.06123175586603031,-0.004358606295755034
164,0.7,0.02053215793515973,-0.06101258265218546,0.054026604226414664,0.1528870432967044,0.03145566186796327,0.0012359264154326367
165,0.82,0.08062580612366488,0.22411061709475877,-0.06092779875700128,0.16893534607521493,-0.08558569622059971,-0.008033463226554842
166,0.65,0.12406819341750949,0.0069051963955061475,-0.012651376376403695,-0.0050440621980435245,0.04930401912508995,-0.013457159274172441
167,0.74541716819043,0.0818319807499826,0.2110046945994516,-0.027901567156798153,-0.04364036954584574,-0.023909321795374073,0.04715656242849595
168,0.5463520525314968,0.04332037070807933,0.14749323596874317,-0.07437951130015885,0.01205944966536999,-0.0801718283201259,-0.002844853100926261
169,0.6678689556860213,0.11091193684242785,0.26829180467048985,-0.028848466521122763,-0.10185260614282818,-0.08218855603160707,0.0006796539581503679
170,0.9,0.070584926581704,0.2419785256616381,0.028977109404803598,0.017962392041502,0.03312996279147177,0.0064918946083640326
171,0.7383903286520921,0.08472567977190076,0.2121265878800963,-0.056610187024602535,0.11705282386153251,-0.10916284250253568,-0.010616922244815016
172,0.9593989425540888,0.10556559165035768,0.2565744177326489,-0.013935398277634861,0.14959280477223233,-0.03202418335269245,-0.007249478881336493
173,0.63,0.05331930532196644,0.17845149103587507,0.010993799762642954,-0.05521773381996202,-0.05283313301153725,-0.005588918199499162
174,0.7379630647466198,0.16097964457979727,0.27449420558549875,0.014935847496383848,-0.07514798392769721,-0.1331476427511831,-0.0050261951466887955
175,0.5611513995287614,0.10918209245503456,0.23643639400954433,-0.014927336999304017,-0.09258720063965854,-0.1762238369362891,-0.0016039012710792617
176,0.69,0.008480220772682056,-0.0016665837795240253,0.051324366232759114,0.03536092169856135,0.09431865572562054,0.0013072304393856495
177,0.6,0.015134995661252105,-0.047191461517670424,0.04034886997261669,-0.018284965917570548,0.11445463913702061,-0.005337266246163428
178,0.8414925666432179,0.1382582855282446,0.2598385874677914,0.065708461410512,-0.047141724834972656,-0.06841503818692792,-0.007631193651945721
179,0.54,0.06241270520686831,0.22251737269725336,0.00775061850489958,-0.07258929271771877,-0.17147398315880144,-0.009492609443016045
180,0.6047085251612626,0.09939073241529137,0.11329962295589167,0.017635253407263234,-0.12025742068884032,-0.004207175653198064,-0.002027676185658027
181,0.94,0.16476791042783817,0.25269843728874364,0.033419929380649006,0.03316318936204541,-0.038853849210626824,-0.006070806159170252
182,0.8201248526659954,0.17807834698251646,0.24867482167860416,0.0018255282565773298,-0.04707686052989385,-0.05299668952485571,-0.009255483107472488
183,0.97,0.10551453056297061,0.2471352666758472,0.02709300739482557,0.1839285236987886,-0.09129648611865279,-0.003250031124296514
184,0.5271310274938109,-0.03959133253559077,0.00579277206561953,0.028359421759812143,0.10931636442059325,-0.0705560123018595,-0.007065374825277889
185,0.5252114011063473,0.012100281781595322,-0.03453490964917926,0.019115698660896945,0.07230611126336131,-0.03817702905225827,-0.0064739408085862996
186,0.678390328652092,0.024392434903860567,0.13880742264948467,-0.027614187694090252,0.1559345287352891,-0.1056588512981606,-0.008346207554800228
187,0.82,0.10837618401009338,0.23712139340007007,0.0801415604074378,-0.12075816875467034,0.01615176566218608,-0.0019079236356333025
188,0.7179630647466198,0.13490818074888022,0.060981666935737325,-0.008299974000875447,0.013864272200298889,0.015169887976798817,0.0004638419752657628
189,0.91,0.16773924527184594,0.2525332175876281,0.057606385769008076,0.007778334450402718,-0.07154889088893729,-0.004983481100461922
190,0.78,0.04726596178283182,0.2157089745341971,-0.014741081015595183,0.12482343247297738,-0.06695594538193862,-0.026976531302982942
191,0.94,0.11455644846422981,0.22158715174529248,0.06088493897974454,0.13454898878859226,-0.09179793836601403,-0.0006547785223569023
192,0.6653960125177606,0.1028859520382709,0.14262858371863685,0.045786793558556305,-0.16433746779973316,0.039639245614500614,-0.002082283522982857
193,0.5887978851081773,0.05975386670918065,0.23040806035324096,-0.01677590912076799,-0.18415920692078824,0.004859095722934465,-0.006163210546149915
194,0.6459261294932395,0.040019306424061006,0.25480768968333767,0.054234518055108656,-0.14390270163689645,-0.048177190197125686,-0.011930681745760598
195,0.6587161884550128,0.06072498613160711,0.22858870364336675,0.001643985653997964,-0.04954767759696608,-0.06766866557826971,-0.01590033270924103
196,0.5131986017466,0.07103742836847689,0.2208091769158734,-0.039592177081673174,-0.05537527209487522,-0.18247729836430673,-0.0020784449074099857
197,0.5159704071075286,0.10102250227281112,0.12458407234325834,-0.02993499837562075,-0.1613814448248373,-0.009992128893064929,-0.00920278432553294
198,0.56,0.010800079996904835,0.008222245269597611,-0.015570239028438763,-0.003453603844012441,0.017447563095030448,0.04167876560040093
199,0.8828151891515705,0.15261348175935108,0.2582044686392411,-0.003922548849293476,0.011044723975219155,-0.036465932326715994,0.0004658070432508889
200,0.5289044908283205,0.046517513985170504,0.20800328498284845,-0.05542092771454413,-0.006556260612725117,-0.15287861087246962,-0.011635697850477234
201,0.5088660424698611,-0.021126709688043838,0.06390583956624937,-0.1197749448926711,0.11560670864375185,-0.029748441427605205,-0.0008715986423344738
202,0.6163592836811229,0.04601917417629823,0.2379164947818026,0.002336722242636864,-0.107067866027642,-0.05915734644250832,-0.00456308395998054
203,0.5670666783443402,0.04446047599441055,0.18721964021786744,0.041164130430435195,-0.13747009997136778,-0.06522972401911085,-0.003952933218404934
204,0.8488660424698611,0.10347881783604176,0.24173563871079487,0.025187944196839986,0.06546387015431604,-0.08835567592542462,0.00048025858677887734
205,0.7259261294932395,0.03209252677045541,0.001129368128077884,0.012360156530741106,0.25655993202461075,-0.06934777636936418,-0.007743266501798453
206,0.5655264163494383,0.022700196680809217,0.14824215282389877,0.044762236113064256,-0.03141164163952618,-0.1127991661143796,-0.006842550424942587
207,0.6259427428129013,0.03699332580081425,-0.06484617289162586,0.05018364085428807,0.01460457739988397,0.08790450855975995,0.00022767417926523718
208,0.54,-0.049499169193622676,0.05146021996719177,-0.039067827169778635,0.14753030361957473,-0.059429880223057986,-0.01186883591082235
